annotator_id,trial_idx,true_category,chosen_category,true_label,chosen_label,correct_guess
0,5472,deer,deer,4,4,1
0,5473,bird,bird,2,2,1
0,5474,airplane,airplane,0,0,1
0,5475,cat,cat,3,3,1
0,5476,frog,frog,6,6,1
0,5477,truck,truck,9,9,1
0,5478,automobile,automobile,1,1,1
0,5479,horse,horse,7,7,1
0,5480,horse,horse,7,7,1
0,5481,cat,cat,3,3,1
0,5482,automobile,automobile,1,1,1
0,5483,automobile,automobile,1,1,1
0,5484,airplane,bird,0,2,0
0,5485,bird,bird,2,2,1
0,5486,truck,truck,9,9,1
0,5487,bird,bird,2,2,1
0,5488,deer,deer,4,4,1
0,5489,cat,cat,3,3,1
0,5490,cat,cat,3,3,1
0,5491,cat,cat,3,3,1
0,5492,truck,truck,9,9,1
0,5493,deer,deer,4,4,1
0,5494,airplane,airplane,0,0,1
0,5495,bird,bird,2,2,1
0,5496,frog,frog,6,6,1
0,5497,cat,cat,3,3,1
0,5498,horse,horse,7,7,1
0,5499,frog,frog,6,6,1
0,5500,cat,cat,3,3,1
0,5501,dog,dog,5,5,1
0,5502,cat,cat,3,3,1
0,5503,horse,horse,7,7,1
0,5504,bird,bird,2,2,1
0,5505,truck,truck,9,9,1
0,5506,deer,deer,4,4,1
0,5507,truck,truck,9,9,1
0,5508,dog,dog,5,5,1
0,5509,airplane,airplane,0,0,1
0,5510,frog,frog,6,6,1
0,5511,deer,deer,4,4,1
0,5512,frog,frog,6,6,1
0,5513,bird,cat,2,3,0
0,5514,horse,horse,7,7,1
0,5515,deer,frog,4,6,0
0,5516,horse,horse,7,7,1
0,5517,dog,dog,5,5,1
0,5518,dog,dog,5,5,1
0,5519,deer,deer,4,4,1
0,5520,frog,frog,6,6,1
0,5521,bird,bird,2,2,1
0,5522,frog,frog,6,6,1
0,5523,frog,bird,6,2,0
0,5524,deer,deer,4,4,1
0,5525,automobile,automobile,1,1,1
0,5526,ship,ship,8,8,1
0,5527,deer,deer,4,4,1
0,5528,truck,truck,9,9,1
0,5529,ship,ship,8,8,1
0,5530,deer,deer,4,4,1
0,5531,frog,frog,6,6,1
0,5532,cat,cat,3,3,1
0,5533,bird,bird,2,2,1
0,5534,airplane,airplane,0,0,1
0,5535,bird,bird,2,2,1
0,5536,truck,truck,9,9,1
0,5537,truck,truck,9,9,1
0,5538,automobile,automobile,1,1,1
0,5539,automobile,automobile,1,1,1
0,5540,airplane,airplane,0,0,1
0,5541,automobile,automobile,1,1,1
0,5542,horse,horse,7,7,1
0,5543,horse,horse,7,7,1
0,5544,truck,truck,9,9,1
0,5545,ship,ship,8,8,1
0,5546,deer,deer,4,4,1
0,5547,frog,frog,6,6,1
0,5548,ship,ship,8,8,1
0,5549,horse,horse,7,7,1
0,5550,frog,frog,6,6,1
0,5551,bird,bird,2,2,1
0,5552,bird,bird,2,2,1
0,5553,dog,dog,5,5,1
0,5554,automobile,automobile,1,1,1
0,5555,truck,truck,9,9,1
0,5556,frog,frog,6,6,1
0,5557,automobile,automobile,1,1,1
0,5558,automobile,truck,1,9,0
0,5559,deer,deer,4,4,1
0,5560,automobile,automobile,1,1,1
0,5561,frog,frog,6,6,1
0,5562,cat,cat,3,3,1
0,5563,deer,deer,4,4,1
0,5564,automobile,automobile,1,1,1
0,5565,cat,cat,3,3,1
0,5566,horse,horse,7,7,1
0,5567,deer,deer,4,4,1
0,5568,frog,frog,6,6,1
0,5569,horse,dog,7,5,0
0,5570,ship,ship,8,8,1
0,5571,deer,deer,4,4,1
0,5572,ship,ship,8,8,1
0,5573,airplane,airplane,0,0,1
0,5574,bird,bird,2,2,1
0,5575,automobile,automobile,1,1,1
0,5576,frog,frog,6,6,1
0,5577,cat,cat,3,3,1
0,5578,dog,dog,5,5,1
0,5579,horse,horse,7,7,1
0,5580,bird,bird,2,2,1
0,5581,dog,dog,5,5,1
0,5582,dog,bird,5,2,0
0,5583,ship,ship,8,8,1
0,5584,cat,cat,3,3,1
0,5585,automobile,automobile,1,1,1
0,5586,deer,deer,4,4,1
0,5587,dog,frog,5,6,0
0,5588,automobile,automobile,1,1,1
0,5589,cat,cat,3,3,1
0,5590,automobile,automobile,1,1,1
0,5591,automobile,automobile,1,1,1
0,5592,horse,horse,7,7,1
0,5593,dog,frog,5,6,0
0,5594,cat,cat,3,3,1
0,5595,bird,bird,2,2,1
0,5596,airplane,airplane,0,0,1
0,5597,dog,dog,5,5,1
0,5598,bird,bird,2,2,1
0,5599,automobile,automobile,1,1,1
0,5600,horse,horse,7,7,1
0,5601,ship,ship,8,8,1
0,5602,cat,cat,3,3,1
0,5603,dog,dog,5,5,1
0,5604,automobile,automobile,1,1,1
0,5605,dog,dog,5,5,1
0,5606,frog,frog,6,6,1
0,5607,automobile,automobile,1,1,1
0,5608,automobile,automobile,1,1,1
0,5609,cat,cat,3,3,1
0,5610,truck,automobile,9,1,0
0,5611,truck,automobile,9,1,0
0,5612,dog,dog,5,5,1
0,5613,horse,horse,7,7,1
0,5614,automobile,automobile,1,1,1
0,5615,deer,deer,4,4,1
0,5616,automobile,automobile,1,1,1
0,5617,frog,frog,6,6,1
0,5618,truck,truck,9,9,1
0,5619,dog,cat,5,3,0
0,5620,bird,bird,2,2,1
0,5621,frog,airplane,6,0,0
0,5622,frog,frog,6,6,1
0,5623,automobile,automobile,1,1,1
0,5624,cat,cat,3,3,1
0,5625,frog,frog,6,6,1
0,5626,frog,frog,6,6,1
0,5627,frog,frog,6,6,1
0,5628,ship,ship,8,8,1
0,5629,frog,frog,6,6,1
0,5630,bird,bird,2,2,1
0,5631,bird,bird,2,2,1
0,5632,deer,deer,4,4,1
0,5633,deer,deer,4,4,1
0,5634,airplane,airplane,0,0,1
0,5635,cat,cat,3,3,1
0,5636,cat,cat,3,3,1
0,5637,cat,cat,3,3,1
0,5638,deer,deer,4,4,1
0,5639,automobile,automobile,1,1,1
0,5640,bird,bird,2,2,1
0,5641,ship,ship,8,8,1
0,5642,frog,frog,6,6,1
0,5643,airplane,airplane,0,0,1
0,5644,airplane,airplane,0,0,1
0,5645,bird,bird,2,2,1
0,5646,bird,bird,2,2,1
0,5647,automobile,automobile,1,1,1
0,5648,truck,truck,9,9,1
0,5649,truck,truck,9,9,1
0,5650,dog,dog,5,5,1
0,5651,ship,ship,8,8,1
0,5652,dog,dog,5,5,1
0,5653,cat,cat,3,3,1
0,5654,deer,deer,4,4,1
0,5655,deer,frog,4,6,0
0,5656,deer,deer,4,4,1
0,5657,frog,frog,6,6,1
0,5658,automobile,automobile,1,1,1
0,5659,cat,cat,3,3,1
0,5660,truck,truck,9,9,1
0,5661,ship,ship,8,8,1
0,5662,frog,frog,6,6,1
0,5663,airplane,airplane,0,0,1
0,5664,deer,deer,4,4,1
0,5665,automobile,automobile,1,1,1
0,5666,horse,horse,7,7,1
0,5667,frog,frog,6,6,1
0,5668,frog,frog,6,6,1
0,5669,dog,dog,5,5,1
0,5670,bird,bird,2,2,1
0,5671,airplane,airplane,0,0,1
0,5672,cat,cat,3,3,1
0,5673,bird,bird,2,2,1
0,5674,bird,bird,2,2,1
0,5675,bird,bird,2,2,1
0,5676,airplane,airplane,0,0,1
0,5677,ship,ship,8,8,1
0,5678,bird,bird,2,2,1
0,5679,airplane,airplane,0,0,1
0,5680,ship,ship,8,8,1
0,5681,truck,truck,9,9,1
0,5682,horse,horse,7,7,1
0,5683,frog,frog,6,6,1
0,5684,bird,bird,2,2,1
0,5685,dog,dog,5,5,1
0,5686,cat,cat,3,3,1
0,5687,cat,cat,3,3,1
0,5688,truck,automobile,9,1,0
0,5689,ship,ship,8,8,1
0,5690,ship,ship,8,8,1
0,5691,dog,dog,5,5,1
0,5692,truck,truck,9,9,1
0,5693,airplane,airplane,0,0,1
0,5694,cat,cat,3,3,1
0,5695,cat,cat,3,3,1
0,5696,automobile,automobile,1,1,1
0,5697,truck,truck,9,9,1
0,5698,horse,airplane,7,0,0
0,5699,truck,truck,9,9,1
0,5700,ship,ship,8,8,1
0,5701,cat,cat,3,3,1
0,5702,bird,bird,2,2,1
0,5703,frog,frog,6,6,1
0,5704,ship,ship,8,8,1
0,5705,frog,frog,6,6,1
0,5706,dog,dog,5,5,1
0,5707,frog,frog,6,6,1
0,5708,deer,deer,4,4,1
0,5709,ship,ship,8,8,1
0,5710,frog,frog,6,6,1
0,5711,cat,cat,3,3,1
0,5712,bird,bird,2,2,1
0,5713,automobile,automobile,1,1,1
0,5714,airplane,airplane,0,0,1
0,5715,dog,dog,5,5,1
0,5716,deer,deer,4,4,1
0,5717,airplane,airplane,0,0,1
0,5718,frog,frog,6,6,1
0,5719,horse,horse,7,7,1
0,5720,deer,deer,4,4,1
0,5721,ship,ship,8,8,1
0,5722,bird,bird,2,2,1
0,5723,dog,dog,5,5,1
0,5724,automobile,automobile,1,1,1
0,5725,deer,deer,4,4,1
0,5726,horse,horse,7,7,1
0,5727,frog,frog,6,6,1
0,5728,truck,truck,9,9,1
0,5729,airplane,airplane,0,0,1
0,5730,horse,horse,7,7,1
0,5731,deer,deer,4,4,1
0,5732,frog,frog,6,6,1
0,5733,automobile,automobile,1,1,1
0,5734,truck,truck,9,9,1
0,5735,ship,ship,8,8,1
0,5736,horse,horse,7,7,1
0,5737,airplane,airplane,0,0,1
0,5738,automobile,automobile,1,1,1
0,5739,automobile,automobile,1,1,1
0,5740,deer,deer,4,4,1
0,5741,dog,dog,5,5,1
0,5742,deer,deer,4,4,1
0,5743,truck,automobile,9,1,0
0,5744,dog,dog,5,5,1
0,5745,ship,ship,8,8,1
0,5746,truck,ship,9,8,0
0,5747,horse,horse,7,7,1
0,5748,dog,dog,5,5,1
0,5749,frog,frog,6,6,1
0,5750,bird,bird,2,2,1
0,5751,horse,horse,7,7,1
0,5752,bird,bird,2,2,1
0,5753,truck,truck,9,9,1
0,5754,frog,frog,6,6,1
0,5755,automobile,automobile,1,1,1
0,5756,ship,ship,8,8,1
0,5757,airplane,airplane,0,0,1
0,5758,truck,truck,9,9,1
0,5759,ship,ship,8,8,1
0,5760,bird,bird,2,2,1
0,5761,frog,frog,6,6,1
0,5762,bird,bird,2,2,1
0,5763,cat,cat,3,3,1
0,5764,horse,horse,7,7,1
0,5765,dog,cat,5,3,0
0,5766,airplane,airplane,0,0,1
0,5767,bird,bird,2,2,1
0,5768,airplane,ship,0,8,0
0,5769,cat,cat,3,3,1
0,5770,cat,cat,3,3,1
0,5771,frog,frog,6,6,1
0,5772,deer,deer,4,4,1
0,5773,frog,frog,6,6,1
0,5774,ship,ship,8,8,1
0,5775,ship,ship,8,8,1
0,5776,bird,bird,2,2,1
0,5777,frog,frog,6,6,1
0,5778,truck,truck,9,9,1
0,5779,cat,cat,3,3,1
0,5780,airplane,airplane,0,0,1
0,5781,airplane,airplane,0,0,1
0,5782,dog,dog,5,5,1
0,5783,deer,deer,4,4,1
0,5784,bird,bird,2,2,1
0,5785,truck,truck,9,9,1
0,5786,bird,bird,2,2,1
0,5787,bird,bird,2,2,1
0,5788,bird,bird,2,2,1
0,5789,ship,ship,8,8,1
0,5790,horse,horse,7,7,1
0,5791,horse,horse,7,7,1
0,5792,cat,cat,3,3,1
0,5793,truck,truck,9,9,1
0,5794,dog,dog,5,5,1
0,5795,horse,deer,7,4,0
0,5796,frog,frog,6,6,1
0,5797,deer,cat,4,3,0
0,5798,airplane,airplane,0,0,1
0,5799,frog,deer,6,4,0
0,5800,frog,frog,6,6,1
0,5801,truck,truck,9,9,1
0,5802,cat,cat,3,3,1
0,5803,ship,ship,8,8,1
0,5804,deer,deer,4,4,1
0,5805,airplane,airplane,0,0,1
0,5806,horse,horse,7,7,1
0,5807,automobile,automobile,1,1,1
0,5808,deer,deer,4,4,1
0,5809,horse,horse,7,7,1
0,5810,horse,horse,7,7,1
0,5811,cat,cat,3,3,1
0,5812,airplane,airplane,0,0,1
0,5813,truck,automobile,9,1,0
0,5814,horse,horse,7,7,1
0,5815,frog,frog,6,6,1
0,5816,automobile,automobile,1,1,1
0,5817,deer,deer,4,4,1
0,5818,frog,frog,6,6,1
0,5819,airplane,airplane,0,0,1
0,5820,truck,truck,9,9,1
0,5821,bird,bird,2,2,1
0,5822,bird,bird,2,2,1
0,5823,frog,frog,6,6,1
0,5824,horse,horse,7,7,1
0,5825,truck,truck,9,9,1
0,5826,dog,dog,5,5,1
0,5827,automobile,automobile,1,1,1
0,5828,deer,deer,4,4,1
0,5829,dog,dog,5,5,1
0,5830,truck,truck,9,9,1
0,5831,automobile,automobile,1,1,1
0,5832,ship,ship,8,8,1
0,5833,dog,dog,5,5,1
0,5834,bird,bird,2,2,1
0,5835,automobile,automobile,1,1,1
0,5836,horse,horse,7,7,1
0,5837,ship,ship,8,8,1
0,5838,deer,deer,4,4,1
0,5839,truck,truck,9,9,1
0,5840,airplane,airplane,0,0,1
0,5841,deer,deer,4,4,1
0,5842,frog,frog,6,6,1
0,5843,automobile,automobile,1,1,1
0,5844,deer,deer,4,4,1
0,5845,ship,ship,8,8,1
0,5846,truck,truck,9,9,1
0,5847,truck,truck,9,9,1
0,5848,bird,bird,2,2,1
0,5849,bird,bird,2,2,1
0,5850,cat,cat,3,3,1
0,5851,deer,deer,4,4,1
0,5852,airplane,airplane,0,0,1
0,5853,ship,ship,8,8,1
0,5854,ship,ship,8,8,1
0,5855,automobile,automobile,1,1,1
0,5856,horse,horse,7,7,1
0,5857,truck,truck,9,9,1
0,5858,dog,dog,5,5,1
0,5859,airplane,airplane,0,0,1
0,5860,deer,deer,4,4,1
0,5861,deer,deer,4,4,1
0,5862,ship,ship,8,8,1
0,5863,dog,dog,5,5,1
0,5864,ship,ship,8,8,1
0,5865,cat,cat,3,3,1
0,5866,horse,horse,7,7,1
0,5867,dog,dog,5,5,1
0,5868,ship,ship,8,8,1
0,5869,automobile,automobile,1,1,1
0,5870,cat,airplane,3,0,0
0,5871,frog,frog,6,6,1
0,5872,truck,truck,9,9,1
0,5873,deer,deer,4,4,1
0,5874,deer,deer,4,4,1
0,5875,frog,frog,6,6,1
0,5876,bird,bird,2,2,1
0,5877,cat,dog,3,5,0
0,5878,cat,cat,3,3,1
0,5879,deer,deer,4,4,1
0,5880,dog,frog,5,6,0
0,5881,deer,deer,4,4,1
0,5882,ship,ship,8,8,1
0,5883,automobile,automobile,1,1,1
0,5884,horse,horse,7,7,1
0,5885,truck,truck,9,9,1
0,5886,bird,bird,2,2,1
0,5887,cat,cat,3,3,1
0,5888,deer,deer,4,4,1
0,5889,airplane,airplane,0,0,1
0,5890,cat,cat,3,3,1
0,5891,deer,deer,4,4,1
0,5892,truck,truck,9,9,1
0,5893,automobile,automobile,1,1,1
0,5894,truck,truck,9,9,1
0,5895,automobile,automobile,1,1,1
0,5896,deer,deer,4,4,1
0,5897,automobile,automobile,1,1,1
0,5898,airplane,ship,0,8,0
0,5899,automobile,automobile,1,1,1
0,5900,dog,dog,5,5,1
0,5901,automobile,automobile,1,1,1
0,5902,frog,frog,6,6,1
0,5903,horse,horse,7,7,1
0,5904,deer,deer,4,4,1
0,5905,frog,frog,6,6,1
0,5906,ship,ship,8,8,1
0,5907,airplane,airplane,0,0,1
0,5908,airplane,airplane,0,0,1
0,5909,truck,truck,9,9,1
0,5910,frog,frog,6,6,1
0,5911,airplane,airplane,0,0,1
0,5912,truck,truck,9,9,1
0,5913,airplane,airplane,0,0,1
0,5914,cat,cat,3,3,1
0,5915,ship,ship,8,8,1
0,5916,deer,deer,4,4,1
0,5917,truck,truck,9,9,1
0,5918,bird,bird,2,2,1
0,5919,dog,dog,5,5,1
0,5920,automobile,automobile,1,1,1
0,5921,dog,deer,5,4,0
0,5922,cat,cat,3,3,1
0,5923,horse,horse,7,7,1
0,5924,airplane,airplane,0,0,1
0,5925,dog,deer,5,4,0
0,5926,airplane,airplane,0,0,1
0,5927,horse,horse,7,7,1
0,5928,ship,ship,8,8,1
0,5929,automobile,automobile,1,1,1
0,5930,horse,horse,7,7,1
0,5931,ship,ship,8,8,1
0,5932,ship,ship,8,8,1
0,5933,automobile,automobile,1,1,1
0,5934,ship,ship,8,8,1
0,5935,bird,frog,2,6,0
0,5936,frog,frog,6,6,1
0,5937,truck,truck,9,9,1
0,5938,airplane,airplane,0,0,1
0,5939,airplane,airplane,0,0,1
0,5940,ship,ship,8,8,1
0,5941,ship,ship,8,8,1
0,5942,horse,horse,7,7,1
0,5943,deer,deer,4,4,1
0,5944,cat,cat,3,3,1
0,5945,bird,bird,2,2,1
0,5946,bird,bird,2,2,1
0,5947,frog,frog,6,6,1
0,5948,bird,bird,2,2,1
0,5949,truck,truck,9,9,1
0,5950,truck,truck,9,9,1
0,5951,dog,dog,5,5,1
0,5952,bird,bird,2,2,1
0,5953,bird,bird,2,2,1
0,5954,cat,cat,3,3,1
0,5955,horse,deer,7,4,0
0,5956,ship,ship,8,8,1
0,5957,deer,deer,4,4,1
0,5958,truck,ship,9,8,0
0,5959,frog,frog,6,6,1
0,5960,horse,horse,7,7,1
0,5961,deer,cat,4,3,0
0,5962,automobile,automobile,1,1,1
0,5963,frog,frog,6,6,1
0,5964,deer,deer,4,4,1
0,5965,cat,cat,3,3,1
0,5966,truck,truck,9,9,1
0,5967,horse,deer,7,4,0
0,5968,deer,deer,4,4,1
0,5969,truck,truck,9,9,1
0,5970,cat,cat,3,3,1
0,5971,deer,horse,4,7,0
0,5972,horse,horse,7,7,1
0,5973,frog,frog,6,6,1
0,5974,ship,ship,8,8,1
0,5975,deer,deer,4,4,1
0,5976,ship,ship,8,8,1
0,5977,frog,frog,6,6,1
0,5978,truck,truck,9,9,1
0,5979,cat,cat,3,3,1
0,5980,automobile,automobile,1,1,1
0,5981,ship,ship,8,8,1
0,5982,truck,truck,9,9,1
0,5983,dog,dog,5,5,1
0,5984,frog,frog,6,6,1
0,5985,frog,frog,6,6,1
0,5986,truck,truck,9,9,1
0,5987,airplane,airplane,0,0,1
0,5988,cat,cat,3,3,1
0,5989,frog,frog,6,6,1
0,5990,ship,ship,8,8,1
0,5991,truck,truck,9,9,1
0,5992,truck,truck,9,9,1
0,5993,airplane,airplane,0,0,1
0,5994,ship,ship,8,8,1
0,5995,automobile,automobile,1,1,1
0,5996,deer,deer,4,4,1
0,5997,automobile,truck,1,9,0
0,5998,airplane,airplane,0,0,1
0,5999,frog,frog,6,6,1
0,6000,cat,frog,3,6,0
0,6001,automobile,automobile,1,1,1
0,6002,bird,deer,2,4,0
0,6003,airplane,airplane,0,0,1
0,6004,frog,frog,6,6,1
0,6005,bird,bird,2,2,1
0,6006,cat,cat,3,3,1
0,6007,ship,ship,8,8,1
0,6008,airplane,airplane,0,0,1
0,6009,truck,truck,9,9,1
0,6010,bird,bird,2,2,1
0,6011,horse,horse,7,7,1
0,6012,bird,bird,2,2,1
0,6013,horse,horse,7,7,1
0,6014,automobile,automobile,1,1,1
0,6015,horse,horse,7,7,1
0,6016,airplane,airplane,0,0,1
0,6017,ship,ship,8,8,1
0,6018,horse,horse,7,7,1
0,6019,deer,deer,4,4,1
0,6020,cat,cat,3,3,1
0,6021,deer,deer,4,4,1
0,6022,automobile,automobile,1,1,1
0,6023,deer,deer,4,4,1
0,6024,truck,truck,9,9,1
0,6025,airplane,cat,0,3,0
0,6026,ship,ship,8,8,1
0,6027,cat,cat,3,3,1
0,6028,ship,ship,8,8,1
0,6029,automobile,automobile,1,1,1
0,6030,dog,dog,5,5,1
0,6031,airplane,airplane,0,0,1
0,6032,dog,frog,5,6,0
0,6033,cat,cat,3,3,1
0,6034,bird,bird,2,2,1
0,6035,bird,bird,2,2,1
0,6036,cat,cat,3,3,1
0,6037,automobile,automobile,1,1,1
0,6038,cat,cat,3,3,1
0,6039,ship,ship,8,8,1
0,6040,truck,truck,9,9,1
0,6041,airplane,airplane,0,0,1
0,6042,ship,ship,8,8,1
0,6043,cat,cat,3,3,1
0,6044,horse,horse,7,7,1
0,6045,bird,bird,2,2,1
0,6046,airplane,deer,0,4,0
0,6047,deer,deer,4,4,1
0,6048,automobile,automobile,1,1,1
0,6049,bird,bird,2,2,1
0,6050,ship,ship,8,8,1
0,6051,automobile,automobile,1,1,1
0,6052,frog,frog,6,6,1
0,6053,dog,dog,5,5,1
0,6054,ship,ship,8,8,1
0,6055,automobile,automobile,1,1,1
0,6056,cat,cat,3,3,1
0,6057,airplane,airplane,0,0,1
0,6058,airplane,airplane,0,0,1
0,6059,airplane,airplane,0,0,1
0,6060,cat,frog,3,6,0
0,6061,frog,frog,6,6,1
0,6062,deer,deer,4,4,1
0,6063,ship,ship,8,8,1
0,6064,bird,deer,2,4,0
0,6065,dog,dog,5,5,1
0,6066,bird,bird,2,2,1
0,6067,frog,airplane,6,0,0
0,6068,ship,ship,8,8,1
0,6069,horse,horse,7,7,1
0,6070,automobile,automobile,1,1,1
0,6071,ship,ship,8,8,1
0,6072,airplane,airplane,0,0,1
0,6073,ship,ship,8,8,1
0,6074,automobile,automobile,1,1,1
0,6075,horse,horse,7,7,1
0,6076,ship,ship,8,8,1
0,6077,truck,truck,9,9,1
0,6078,cat,cat,3,3,1
0,6079,truck,truck,9,9,1
0,6080,horse,horse,7,7,1
0,6081,deer,deer,4,4,1
0,6082,airplane,airplane,0,0,1
0,6083,automobile,automobile,1,1,1
0,6084,frog,frog,6,6,1
0,6085,truck,truck,9,9,1
0,6086,dog,dog,5,5,1
0,6087,truck,truck,9,9,1
0,6088,dog,dog,5,5,1
0,6089,automobile,automobile,1,1,1
0,6090,bird,bird,2,2,1
0,6091,ship,ship,8,8,1
0,6092,truck,truck,9,9,1
0,6093,bird,bird,2,2,1
0,6094,deer,deer,4,4,1
0,6095,frog,frog,6,6,1
0,6096,bird,bird,2,2,1
0,6097,truck,truck,9,9,1
0,6098,automobile,automobile,1,1,1
0,6099,cat,cat,3,3,1
0,6100,truck,truck,9,9,1
0,6101,cat,cat,3,3,1
0,6102,truck,truck,9,9,1
0,6103,dog,dog,5,5,1
0,6104,cat,cat,3,3,1
0,6105,horse,horse,7,7,1
0,6106,ship,ship,8,8,1
0,6107,frog,frog,6,6,1
0,6108,dog,dog,5,5,1
0,6109,truck,truck,9,9,1
0,6110,airplane,airplane,0,0,1
0,6111,ship,ship,8,8,1
0,6112,automobile,automobile,1,1,1
0,6113,bird,bird,2,2,1
0,6114,cat,cat,3,3,1
0,6115,automobile,automobile,1,1,1
0,6116,cat,cat,3,3,1
0,6117,cat,cat,3,3,1
0,6118,dog,dog,5,5,1
0,6119,frog,frog,6,6,1
0,6120,horse,horse,7,7,1
0,6121,airplane,airplane,0,0,1
0,6122,cat,dog,3,5,0
0,6123,bird,bird,2,2,1
0,6124,automobile,automobile,1,1,1
0,6125,frog,frog,6,6,1
0,6126,truck,automobile,9,1,0
0,6127,horse,horse,7,7,1
0,6128,airplane,airplane,0,0,1
0,6129,frog,frog,6,6,1
0,6130,deer,deer,4,4,1
0,6131,deer,deer,4,4,1
0,6132,automobile,automobile,1,1,1
0,6133,frog,frog,6,6,1
0,6134,airplane,airplane,0,0,1
0,6135,deer,deer,4,4,1
0,6136,ship,ship,8,8,1
0,6137,dog,dog,5,5,1
0,6138,ship,ship,8,8,1
0,6139,frog,frog,6,6,1
0,6140,automobile,automobile,1,1,1
0,6141,frog,bird,6,2,0
0,6142,bird,bird,2,2,1
0,6143,deer,deer,4,4,1
0,6144,automobile,automobile,1,1,1
0,6145,deer,deer,4,4,1
0,6146,cat,cat,3,3,1
0,6147,cat,airplane,3,0,0
0,6148,deer,deer,4,4,1
0,6149,bird,bird,2,2,1
0,6150,deer,deer,4,4,1
0,6151,truck,truck,9,9,1
0,6152,airplane,airplane,0,0,1
0,6153,airplane,airplane,0,0,1
0,6154,frog,frog,6,6,1
0,6155,deer,deer,4,4,1
0,6156,bird,bird,2,2,1
0,6157,ship,ship,8,8,1
0,6158,ship,airplane,8,0,0
0,6159,automobile,automobile,1,1,1
0,6160,bird,bird,2,2,1
0,6161,automobile,automobile,1,1,1
0,6162,truck,automobile,9,1,0
0,6163,automobile,automobile,1,1,1
0,6164,airplane,airplane,0,0,1
0,6165,bird,bird,2,2,1
0,6166,horse,horse,7,7,1
0,6167,deer,airplane,4,0,0
0,6168,bird,bird,2,2,1
0,6169,ship,ship,8,8,1
0,6170,cat,cat,3,3,1
0,6171,dog,dog,5,5,1
0,6172,automobile,automobile,1,1,1
0,6173,cat,cat,3,3,1
0,6174,horse,horse,7,7,1
0,6175,horse,horse,7,7,1
0,6176,truck,truck,9,9,1
0,6177,automobile,automobile,1,1,1
0,6178,cat,cat,3,3,1
0,6179,automobile,automobile,1,1,1
0,6180,bird,bird,2,2,1
0,6181,dog,dog,5,5,1
0,6182,truck,truck,9,9,1
0,6183,frog,frog,6,6,1
0,6184,deer,deer,4,4,1
0,6185,ship,ship,8,8,1
0,6186,deer,deer,4,4,1
0,6187,truck,truck,9,9,1
0,6188,bird,bird,2,2,1
0,6189,airplane,airplane,0,0,1
0,6190,cat,dog,3,5,0
0,6191,automobile,automobile,1,1,1
0,6192,bird,bird,2,2,1
0,6193,ship,ship,8,8,1
0,6194,ship,ship,8,8,1
0,6195,airplane,airplane,0,0,1
0,6196,cat,cat,3,3,1
0,6197,frog,frog,6,6,1
0,6198,deer,deer,4,4,1
0,6199,cat,cat,3,3,1
0,6200,deer,deer,4,4,1
0,6201,truck,truck,9,9,1
0,6202,bird,bird,2,2,1
0,6203,dog,dog,5,5,1
0,6204,horse,horse,7,7,1
0,6205,dog,dog,5,5,1
0,6206,truck,truck,9,9,1
0,6207,airplane,airplane,0,0,1
0,6208,airplane,airplane,0,0,1
0,6209,frog,frog,6,6,1
0,6210,frog,frog,6,6,1
0,6211,automobile,automobile,1,1,1
0,6212,frog,frog,6,6,1
0,6213,bird,bird,2,2,1
0,6214,frog,frog,6,6,1
0,6215,horse,frog,7,6,0
0,6216,bird,bird,2,2,1
0,6217,dog,dog,5,5,1
0,6218,ship,ship,8,8,1
0,6219,ship,ship,8,8,1
0,6220,airplane,airplane,0,0,1
0,6221,truck,truck,9,9,1
0,6222,bird,bird,2,2,1
0,6223,airplane,airplane,0,0,1
0,6224,bird,bird,2,2,1
0,6225,airplane,airplane,0,0,1
0,6226,airplane,airplane,0,0,1
0,6227,frog,frog,6,6,1
0,6228,truck,truck,9,9,1
0,6229,bird,bird,2,2,1
0,6230,dog,dog,5,5,1
0,6231,bird,bird,2,2,1
0,6232,dog,dog,5,5,1
0,6233,deer,deer,4,4,1
0,6234,automobile,automobile,1,1,1
0,6235,dog,dog,5,5,1
0,6236,airplane,airplane,0,0,1
0,6237,automobile,automobile,1,1,1
0,6238,bird,bird,2,2,1
0,6239,deer,deer,4,4,1
0,6240,deer,deer,4,4,1
0,6241,truck,truck,9,9,1
0,6242,dog,dog,5,5,1
0,6243,deer,deer,4,4,1
0,6244,horse,horse,7,7,1
0,6245,frog,frog,6,6,1
0,6246,bird,bird,2,2,1
0,6247,airplane,airplane,0,0,1
0,6248,bird,bird,2,2,1
0,6249,dog,dog,5,5,1
0,6250,airplane,airplane,0,0,1
0,6251,airplane,airplane,0,0,1
0,6252,deer,deer,4,4,1
0,6253,truck,truck,9,9,1
0,6254,bird,bird,2,2,1
0,6255,ship,airplane,8,0,0
0,6256,horse,horse,7,7,1
0,6257,dog,dog,5,5,1
0,6258,cat,cat,3,3,1
0,6259,ship,ship,8,8,1
0,6260,frog,frog,6,6,1
0,6261,automobile,automobile,1,1,1
0,6262,cat,cat,3,3,1
0,6263,airplane,airplane,0,0,1
0,6264,ship,ship,8,8,1
0,6265,frog,frog,6,6,1
0,6266,automobile,automobile,1,1,1
0,6267,automobile,automobile,1,1,1
0,6268,cat,cat,3,3,1
0,6269,deer,deer,4,4,1
0,6270,bird,bird,2,2,1
0,6271,airplane,airplane,0,0,1
0,6272,frog,frog,6,6,1
